,key,uid,ctr,coord,lbl,guid,subcl
1113,33115,33115,"[41738, 76359]","[[41713 76334]
 [41763 76384]]",1,5d5b491b-c1b0-40cb-9eb4-e6e4d32c69dd,0
1112,33114,33114,"[41388, 76509]","[[41363 76484]
 [41413 76534]]",1,0b83e1ee-8945-414e-a850-a8f9952290bc,0
1111,33113,33113,"[41423, 76531]","[[41398 76506]
 [41448 76556]]",1,e178141d-4dea-419b-a2dd-8f21053086fc,0
1110,33112,33112,"[40216, 76150]","[[40191 76125]
 [40241 76175]]",1,9447d324-0bab-44fe-ad0b-2489acdf881d,0
1109,33111,33111,"[38978, 76388]","[[38953 76363]
 [39003 76413]]",1,56826253-edbb-4d11-bf9e-7a22ceb37ce1,0
1108,33110,33110,"[29482, 76502]","[[29457 76477]
 [29507 76527]]",1,d53476ee-fa64-40f4-a9ad-4b25bdaeaac7,0
1114,33116,33116,"[44951, 76348]","[[44926 76323]
 [44976 76373]]",1,40cdcced-5fea-4e36-807b-df6acece9d30,0
1141,33143,33143,"[21643, 78891]","[[21618 78866]
 [21668 78916]]",1,4ab5de0e-7a88-4090-a056-0d5343a3b74a,0
1123,33125,33125,"[27047, 77449]","[[27022 77424]
 [27072 77474]]",1,7793a682-be46-42b4-a034-406f8927cf20,0
1125,33127,33127,"[38040, 77217]","[[38015 77192]
 [38065 77242]]",1,84e00c07-7248-4b96-b6b3-f42a734bb1a1,0
1139,33141,33141,"[18985, 78677]","[[18960 78652]
 [19010 78702]]",1,a1e53352-e9ec-4b23-b900-da139de2a7e3,0
1138,33140,33140,"[74679, 77825]","[[74654 77800]
 [74704 77850]]",1,aa52dbef-efa1-4271-b4f9-27a1b4b45c38,0
1137,33139,33139,"[39915, 77929]","[[39890 77904]
 [39940 77954]]",1,c158300f-78cf-4a54-89c3-d06e2852ca38,0
1136,33138,33138,"[39659, 77869]","[[39634 77844]
 [39684 77894]]",1,4c7a4b34-5d1f-4b57-8672-99b19c2d723b,0
1135,33137,33137,"[37485, 77845]","[[37460 77820]
 [37510 77870]]",1,755c4b39-ed0c-4dbf-b757-ff3be54f718d,0
1134,33136,33136,"[33513, 77621]","[[33488 77596]
 [33538 77646]]",1,3abaaa50-a247-44d4-9c16-576191706aa1,0
1124,33126,33126,"[34535, 77123]","[[34510 77098]
 [34560 77148]]",1,4b3684b7-6c2d-48b7-a0d2-ce4db9f2752b,0
1133,33135,33135,"[28194, 78258]","[[28169 78233]
 [28219 78283]]",1,1bea981c-8301-453e-9d7a-5b61e0f43e0f,0
1131,33133,33133,"[13127, 78126]","[[13102 78101]
 [13152 78151]]",1,a2986748-a0c3-4cbd-81b6-d6ac3148cc43,0
1130,33132,33132,"[8912, 77541]","[[ 8887 77516]
 [ 8937 77566]]",1,735a0299-f471-4064-9cfd-b1bb609b88b9,0
1129,33131,33131,"[6855, 77817]","[[ 6830 77792]
 [ 6880 77842]]",1,b2bc6162-decb-41ce-a3e7-e2f475cdff82,0
1128,33130,33130,"[42962, 76966]","[[42937 76941]
 [42987 76991]]",1,442a5034-da2a-46fb-9612-94f2cd30c002,0
1127,33129,33129,"[42637, 77028]","[[42612 77003]
 [42662 77053]]",1,33a195f5-6133-4890-b5cd-428883560dc3,0
1126,33128,33128,"[41277, 77326]","[[41252 77301]
 [41302 77351]]",1,ab291025-21e3-4476-95bb-f96b4492ffb8,0
1132,33134,33134,"[27899, 78168]","[[27874 78143]
 [27924 78193]]",1,cd787b13-3be8-4b17-a00a-4cff3d456165,0
881,32880,32880,"[68553, 56129]","[[68528 56104]
 [68578 56154]]",1,5cacc48b-2876-4637-b230-3ad8308c371a,0
1033,33035,33035,"[12075, 71315]","[[12050 71290]
 [12100 71340]]",1,01c43a48-50e9-403f-adc1-59b8aca04f3f,0
1031,33033,33033,"[8920, 70649]","[[ 8895 70624]
 [ 8945 70674]]",1,1ca32648-f397-41c9-bf0e-b5d9b49b3a14,0
935,32934,32934,"[82650, 61786]","[[82625 61761]
 [82675 61811]]",1,ab8c1e5f-d5f5-4d69-927b-22951aae1e22,0
934,32933,32933,"[77524, 61433]","[[77499 61408]
 [77549 61458]]",1,bbc6406f-be37-499e-bcdd-bca008942eb6,0
933,32932,32932,"[64725, 61850]","[[64700 61825]
 [64750 61875]]",1,b0413474-a670-4688-aa18-96e5f716bcd0,0
932,32931,32931,"[36630, 61832]","[[36605 61807]
 [36655 61857]]",1,a5a82b77-fffb-4dc8-933d-ccbfa1fd0bee,0
931,32930,32930,"[14473, 61817]","[[14448 61792]
 [14498 61842]]",1,284bd581-2804-4f96-985a-87fadbe39d1f,0
930,32929,32929,"[8175, 61551]","[[ 8150 61526]
 [ 8200 61576]]",1,3ffc1467-3795-4feb-9e26-8db4600fb916,0
936,32935,32935,"[84234, 61673]","[[84209 61648]
 [84259 61698]]",1,87fc74e3-0480-48b6-a3c1-a1831e156fca,0
929,32928,32928,"[88882, 60754]","[[88857 60729]
 [88907 60779]]",1,76989f96-084f-4fa4-b40c-dfca5e8ea5f3,0
927,32926,32926,"[87760, 60909]","[[87735 60884]
 [87785 60934]]",1,a5a551de-6cb3-4b25-9cc3-174593510330,0
926,32925,32925,"[84362, 60962]","[[84337 60937]
 [84387 60987]]",1,77e0a5f4-b21b-4d68-8aea-ed45c18bd596,0
925,32924,32924,"[57864, 61277]","[[57839 61252]
 [57889 61302]]",1,dfb8271a-63a6-41c7-bed0-a14acf713ba5,0
924,32923,32923,"[47829, 61595]","[[47804 61570]
 [47854 61620]]",1,ebaa157c-c86f-4cf0-9727-f15cd24eae33,0
923,32922,32922,"[21269, 60757]","[[21244 60732]
 [21294 60782]]",1,dc0635fd-c0a1-457f-ac2c-d63750200fdf,0
922,32921,32921,"[6377, 61138]","[[ 6352 61113]
 [ 6402 61163]]",1,36dcc22b-eb4e-401a-96e9-de0ac7b2cf24,0
928,32927,32927,"[88265, 60941]","[[88240 60916]
 [88290 60966]]",1,a3e7078a-1908-4617-9f68-7e7bb875299f,0
921,32920,32920,"[87951, 60439]","[[87926 60414]
 [87976 60464]]",1,ba3b1fa4-c117-43be-b381-2254522d1b58,0
937,32936,32936,"[8108, 62468]","[[ 8083 62443]
 [ 8133 62493]]",1,c89048ad-fd54-41ba-8120-411dee387c56,0
940,32939,32939,"[29786, 62218]","[[29761 62193]
 [29811 62243]]",1,4b1485ad-2ad7-47a4-bd40-70d98657e56b,0
955,32954,32954,"[66345, 64075]","[[66320 64050]
 [66370 64100]]",1,41318e65-b5d2-495f-9840-c2c5f15a230b,0
954,32953,32953,"[65660, 63989]","[[65635 63964]
 [65685 64014]]",1,651b72df-d430-49b0-a879-144f7476c1da,0
953,32952,32952,"[54136, 64216]","[[54111 64191]
 [54161 64241]]",1,3e854f09-d218-4bde-bf6b-b55210f7df7a,0
952,32951,32951,"[53786, 64240]","[[53761 64215]
 [53811 64265]]",1,aa7b06e1-d60d-4447-bd2c-269f7d64066d,0
950,32949,32949,"[13984, 63885]","[[13959 63860]
 [14009 63910]]",1,7170f00e-3121-4bed-be37-4911710816e3,0
949,32948,32948,"[10610, 63972]","[[10585 63947]
 [10635 63997]]",1,5bd6baeb-a402-42ce-acbb-525b85cf3240,0
939,32938,32938,"[14585, 62730]","[[14560 62705]
 [14610 62755]]",1,485f61bd-726e-4b07-b68f-0f6e82b5dd8a,0
948,32947,32947,"[56955, 63599]","[[56930 63574]
 [56980 63624]]",1,73355b92-0e85-41fa-be7b-247fde1a63d8,0
946,32945,32945,"[50205, 63064]","[[50180 63039]
 [50230 63089]]",1,4fead412-d697-4a49-9f7d-0c94f5eef839,0
945,32944,32944,"[43879, 63416]","[[43854 63391]
 [43904 63441]]",1,e227f6a2-0ea8-4f08-9a92-3e01b2260b7a,0
944,32943,32943,"[10434, 63349]","[[10409 63324]
 [10459 63374]]",1,394ecf5e-9501-48ae-afb0-e218f4b532e5,0
943,32942,32942,"[8825, 62996]","[[ 8800 62971]
 [ 8850 63021]]",1,251dbd7e-3f89-4d65-9028-301452e51f03,0
942,32941,32941,"[61001, 62862]","[[60976 62837]
 [61026 62887]]",1,08d8cf09-427b-4c1e-be45-d67392beb968,0
941,32940,32940,"[36090, 62881]","[[36065 62856]
 [36115 62906]]",1,d340544d-eb3a-4488-9d77-042eac2295f6,0
947,32946,32946,"[54841, 63392]","[[54816 63367]
 [54866 63417]]",1,134e256f-50e9-460e-ba8f-0595da82fbc8,0
956,32955,32955,"[55066, 64768]","[[55041 64743]
 [55091 64793]]",1,bbcdb74d-9156-4551-8f5f-bed6a330a462,0
920,32919,32919,"[86009, 60384]","[[85984 60359]
 [86034 60409]]",1,a6caf00f-6766-4c23-9436-1db5468ee895,0
918,32917,32917,"[73959, 60637]","[[73934 60612]
 [73984 60662]]",1,c4dd8158-45bd-42c0-b6bb-39caa2972627,0
896,32895,32895,"[30975, 58294]","[[30950 58269]
 [31000 58319]]",1,c6325775-af1a-4b7f-83e7-fcf907dfebd4,0
895,32894,32894,"[92700, 57337]","[[92675 57312]
 [92725 57362]]",1,05dfc400-3100-4d2c-8a18-c9363f272647,0
894,32893,32893,"[81071, 57020]","[[81046 56995]
 [81096 57045]]",1,8f8652e2-4b82-474a-a9d1-d2c677182834,0
893,32892,32892,"[74853, 57391]","[[74828 57366]
 [74878 57416]]",1,c832873b-5db3-4cca-a14c-759ba353c247,0
892,32891,32891,"[64953, 57225]","[[64928 57200]
 [64978 57250]]",1,83698930-9c8a-488b-8fb4-004d45e9afe8,0
891,32890,32890,"[58081, 56826]","[[58056 56801]
 [58106 56851]]",1,89b55ef1-6d16-4ba7-b0b7-a073b342e026,0
897,32896,32896,"[53977, 57707]","[[53952 57682]
 [54002 57732]]",1,112efbfe-7d52-492f-9c22-bf6025bd8790,0
890,32889,32889,"[55920, 57547]","[[55895 57522]
 [55945 57572]]",1,8eaf6749-3759-4bd0-908e-b6d75591bd09,0
888,32887,32887,"[51095, 57449]","[[51070 57424]
 [51120 57474]]",1,bccd7124-8b4d-41b8-8454-1fa6f289d40e,0
887,32886,32886,"[33686, 57234]","[[33661 57209]
 [33711 57259]]",1,f8e30254-3dc7-44a3-800f-19e703307d94,0
886,32885,32885,"[34219, 57289]","[[34194 57264]
 [34244 57314]]",1,24769228-fee4-4066-8de9-d6a758572ffe,0
885,32884,32884,"[24272, 57091]","[[24247 57066]
 [24297 57116]]",1,0b60f8ab-f3a2-45a3-bf00-c4358023ab6d,0
884,32883,32883,"[14133, 57590]","[[14108 57565]
 [14158 57615]]",1,9f97e1eb-e64a-4f63-9dc3-34e6c20ecf07,0
883,32882,32882,"[90484, 56739]","[[90459 56714]
 [90509 56764]]",1,b73214ac-132f-4faf-a3e9-1474451a0b01,0
889,32888,32888,"[54904, 57379]","[[54879 57354]
 [54929 57404]]",1,866233ca-5e10-41b5-9b20-1e7872b3c288,0
919,32918,32918,"[85848, 60113]","[[85823 60088]
 [85873 60138]]",1,c2eef41a-c414-4ab0-988f-9659f0b318db,0
898,32897,32897,"[75287, 57891]","[[75262 57866]
 [75312 57916]]",1,a1cd3ce7-ca07-40ea-977c-d5677e975668,0
900,32899,32899,"[78725, 57699]","[[78700 57674]
 [78750 57724]]",1,56a8b935-bbac-40fc-b995-67da6abd9ed6,0
917,32916,32916,"[17670, 60555]","[[17645 60530]
 [17695 60580]]",1,41f7867a-52a7-4062-954e-b5de663cef1b,0
916,32915,32915,"[17523, 60492]","[[17498 60467]
 [17548 60517]]",1,2089740e-f980-4859-aaf7-53e1a2a5c1ac,0
914,32913,32913,"[84447, 59154]","[[84422 59129]
 [84472 59179]]",1,0c8a1a35-1ddf-4ae0-bb1b-f50123e28312,0
913,32912,32912,"[74786, 59267]","[[74761 59242]
 [74811 59292]]",1,eb429a3f-7c8d-47d3-b5bd-0e2374ac08b3,0
911,32910,32910,"[46515, 59530]","[[46490 59505]
 [46540 59555]]",1,59bba24c-cbc2-4200-b89c-d93325e5da35,0
910,32909,32909,"[28505, 59779]","[[28480 59754]
 [28530 59804]]",1,70dc75df-ef44-4544-95df-c7076fee6036,0
899,32898,32898,"[75487, 57957]","[[75462 57932]
 [75512 57982]]",1,271b453c-650b-4de3-8030-e2d9e263050f,0
909,32908,32908,"[19130, 59766]","[[19105 59741]
 [19155 59791]]",1,9d5eb146-5875-4067-9dd4-0f761fa0f55d,0
906,32905,32905,"[84656, 59011]","[[84631 58986]
 [84681 59036]]",1,52813a0b-55e5-49d3-a8e8-082a70f00966,0
905,32904,32904,"[76884, 58598]","[[76859 58573]
 [76909 58623]]",1,f12fdbe5-8fd0-4a60-93a1-4cac25d2ed8f,0
904,32903,32903,"[70971, 58367]","[[70946 58342]
 [70996 58392]]",1,48a7ec63-28f3-4f00-80d8-3fcf7118d9f1,0
903,32902,32902,"[39022, 59057]","[[38997 59032]
 [39047 59082]]",1,5156a842-52fd-4df1-9b2d-b52d98874ace,0
902,32901,32901,"[24597, 58760]","[[24572 58735]
 [24622 58785]]",1,5b43e9c7-1142-477c-adb7-65704ef81c28,0
901,32900,32900,"[24131, 58622]","[[24106 58597]
 [24156 58647]]",1,d0a956ea-7a71-4ca9-a3c1-02fda24abe54,0
907,32906,32906,"[84809, 59003]","[[84784 58978]
 [84834 59028]]",1,9b344d40-04e6-48cd-a1a7-4608e45b785a,0
1032,33034,33034,"[10114, 70762]","[[10089 70737]
 [10139 70787]]",1,a267fd4d-15ff-400c-b39d-6c032dab550f,0
957,32956,32956,"[58916, 65012]","[[58891 64987]
 [58941 65037]]",1,61da14e3-fe43-4a5d-a2e0-431de1d21ad1,0
959,32958,32958,"[73234, 64679]","[[73209 64654]
 [73259 64704]]",1,867fa800-cdab-42ec-b335-08bbbccea4c3,0
1010,33011,33011,"[37065, 69130]","[[37040 69105]
 [37090 69155]]",1,89550b9d-084b-49f4-bce0-1ca20ed55de7,0
1009,33010,33010,"[36498, 69062]","[[36473 69037]
 [36523 69087]]",1,cfc4cc90-4759-404e-8347-3f0fccf652c7,0
1008,33009,33009,"[35822, 69546]","[[35797 69521]
 [35847 69571]]",1,cc343c7a-f382-4c17-a0cf-edcd0ceae219,0
1007,33008,33008,"[24958, 69163]","[[24933 69138]
 [24983 69188]]",1,413d386d-f4b1-421b-8b32-1f1f379cd394,0
1006,33007,33007,"[24613, 69753]","[[24588 69728]
 [24638 69778]]",1,d89652cf-8bf4-4164-b9f9-67903f51efd4,0
1005,33006,33006,"[22945, 69200]","[[22920 69175]
 [22970 69225]]",1,456b5f55-8874-4ef0-b60a-e863402860f4,0
1011,33012,33012,"[37672, 69487]","[[37647 69462]
 [37697 69512]]",1,0422903f-7a5f-4c23-9ec1-4b1049551d33,0
1004,33005,33005,"[19040, 69740]","[[19015 69715]
 [19065 69765]]",1,94814b27-ea2a-4929-beb5-bb308bb2a63a,0
1002,33003,33003,"[16075, 69622]","[[16050 69597]
 [16100 69647]]",1,17c3a024-dcc0-4093-b272-825fa33a6e3c,0
1001,33002,33002,"[11693, 69734]","[[11668 69709]
 [11718 69759]]",1,1bfa691a-6d8c-4721-84f8-44a49667f76e,0
1000,32999,32999,"[86247, 68879]","[[86222 68854]
 [86272 68904]]",1,5b015c1d-727d-4483-8f2f-3059294246c0,0
999,32998,32998,"[61658, 68433]","[[61633 68408]
 [61683 68458]]",1,1f45f8a1-19b2-4e5c-95a0-ca324fd0f808,0
998,32997,32997,"[57431, 68718]","[[57406 68693]
 [57456 68743]]",1,8b471c58-b2f8-4561-9243-4fc3d83c24ea,0
997,32996,32996,"[54973, 68506]","[[54948 68481]
 [54998 68531]]",1,928e6365-b04e-407f-805d-c95613fc820e,0
1003,33004,33004,"[16955, 69708]","[[16930 69683]
 [16980 69733]]",1,a1661448-a8c5-4e3e-957e-5cd12f43974c,0
996,32995,32995,"[43006, 68960]","[[42981 68935]
 [43031 68985]]",1,b31448a2-c18e-4413-a500-6ec19c3938c5,0
1012,33013,33013,"[42244, 69423]","[[42219 69398]
 [42269 69448]]",1,a2f4ad77-41e7-464d-95b9-a74cb3d5a64b,0
1014,33015,33015,"[51811, 69586]","[[51786 69561]
 [51836 69611]]",1,bf3fda4d-07b6-46a9-9f8a-ffac77a6cb77,0
1030,33032,33032,"[76243, 70198]","[[76218 70173]
 [76268 70223]]",1,f16cff7e-aee8-4497-9cd6-d41129f484d9,0
1029,33031,33031,"[74825, 70424]","[[74800 70399]
 [74850 70449]]",1,9405f62e-b3e8-4728-8a90-b03c79ea6470,0
1028,33030,33030,"[75004, 70402]","[[74979 70377]
 [75029 70427]]",1,3a4a1518-3297-4395-91f6-6fa5f60543ed,0
1027,33029,33029,"[74299, 70606]","[[74274 70581]
 [74324 70631]]",1,898cdf82-4a9f-4e44-a17c-25c4db25f918,0
1026,33028,33028,"[59334, 70046]","[[59309 70021]
 [59359 70071]]",1,29078b70-50a8-4354-a891-279bfead2bdc,0
1025,33027,33027,"[55993, 69957]","[[55968 69932]
 [56018 69982]]",1,c7b15a3a-e2e3-4b08-8d60-05b03ab1191c,0
1013,33014,33014,"[42387, 69831]","[[42362 69806]
 [42412 69856]]",1,d2fe52a5-2b2f-452d-9e0d-3e8508d6da99,0
1024,33025,33025,"[43053, 70314]","[[43028 70289]
 [43078 70339]]",1,14e4d780-a381-4c0e-93cf-0f55673f0806,0
1022,33023,33023,"[18256, 70204]","[[18231 70179]
 [18281 70229]]",1,de9cf706-32ae-422a-8a94-fc505669bede,0
1021,33022,33022,"[16103, 69902]","[[16078 69877]
 [16128 69927]]",1,f2e9d583-e882-41b5-a591-395545bd22ef,0
1020,33021,33021,"[14736, 70001]","[[14711 69976]
 [14761 70026]]",1,3ea404e5-001e-4a47-b67d-4e3665acc8a7,0
1019,33020,33020,"[14352, 70310]","[[14327 70285]
 [14377 70335]]",1,f10b19da-f44d-497c-976c-e0718670c2c5,0
1018,33019,33019,"[10670, 69967]","[[10645 69942]
 [10695 69992]]",1,2b763b72-3395-4ecc-a477-c7f5863d95d1,0
1015,33016,33016,"[56113, 69692]","[[56088 69667]
 [56138 69717]]",1,c1607b8b-bd1e-4ffd-b57f-e9b86afcaeb3,0
1023,33024,33024,"[21731, 69871]","[[21706 69846]
 [21756 69896]]",1,8a760faf-9506-477d-98f6-718671818c13,0
958,32957,32957,"[65476, 64781]","[[65451 64756]
 [65501 64806]]",1,aa359ba3-036f-4537-9eca-ef8cd7bc7fab,0
995,32994,32994,"[42593, 69088]","[[42568 69063]
 [42618 69113]]",1,c5ee49fc-b99b-4f7d-9378-007f21f1354b,0
993,32992,32992,"[16202, 68558]","[[16177 68533]
 [16227 68583]]",1,2a6d82b3-6463-433f-9e6c-0d0d5875203d,0
973,32972,32972,"[67606, 66533]","[[67581 66508]
 [67631 66558]]",1,eea1ba30-dfb1-4781-8c11-98c4d82dda69,0
972,32971,32971,"[58925, 66550]","[[58900 66525]
 [58950 66575]]",1,8e628d96-afc0-449b-941d-f87def2e5e2b,0
971,32970,32970,"[55864, 66746]","[[55839 66721]
 [55889 66771]]",1,dfdd1c7b-d46a-40e0-8cdd-8e842ec057f7,0
970,32969,32969,"[6159, 66107]","[[ 6134 66082]
 [ 6184 66132]]",1,25d47465-00e2-49d0-9b27-54e84a61e1e9,0
969,32968,32968,"[67157, 65942]","[[67132 65917]
 [67182 65967]]",1,82af3560-b0f8-486b-bd2b-c60194018883,0
968,32967,32967,"[64414, 65773]","[[64389 65748]
 [64439 65798]]",1,44f3a04e-8920-4ad0-a752-2e45ea2666a1,0
974,32973,32973,"[15759, 67105]","[[15734 67080]
 [15784 67130]]",1,03b6e4d6-ed67-4ea3-aaed-29bf24bd4a93,0
967,32966,32966,"[63199, 65688]","[[63174 65663]
 [63224 65713]]",1,2fa4a4ec-08ac-4db3-b14a-dab10fc90f4b,0
965,32964,32964,"[52190, 65739]","[[52165 65714]
 [52215 65764]]",1,660550ac-8be3-4c56-9f79-0a20a4a89896,0
964,32963,32963,"[30690, 65919]","[[30665 65894]
 [30715 65944]]",1,1e853be0-4ee1-4dd2-a771-c4cf91e04530,0
963,32962,32962,"[14644, 65519]","[[14619 65494]
 [14669 65544]]",1,11d5651d-47df-4dd7-993f-61d8e7706919,0
962,32961,32961,"[14579, 65549]","[[14554 65524]
 [14604 65574]]",1,8f888978-ac85-43b2-88a7-7d1ce0ca8d83,0
961,32960,32960,"[14313, 65502]","[[14288 65477]
 [14338 65527]]",1,49915640-c624-4515-ab67-fcb7e5b9005f,0
960,32959,32959,"[84176, 64857]","[[84151 64832]
 [84201 64882]]",1,80cc4135-1cf3-4274-b8e6-f5e90f3ba573,0
966,32965,32965,"[52156, 65628]","[[52131 65603]
 [52181 65653]]",1,e1cabe83-646d-475e-9171-7f6a5adcbd83,0
994,32993,32993,"[16947, 68623]","[[16922 68598]
 [16972 68648]]",1,fbeded72-7768-414f-8ab9-13e9aa0726fd,0
975,32974,32974,"[16711, 66924]","[[16686 66899]
 [16736 66949]]",1,9c0993e5-dcc3-4238-a377-5909ae1b5c62,0
977,32976,32976,"[37602, 67478]","[[37577 67453]
 [37627 67503]]",1,258e8e4f-bef7-4e19-8923-e73d747ce727,0
992,32991,32991,"[16146, 68567]","[[16121 68542]
 [16171 68592]]",1,778a8cbf-81d2-48e0-9db1-6ef013c88204,0
991,32990,32990,"[82879, 67818]","[[82854 67793]
 [82904 67843]]",1,d22fa822-368f-49f4-bdfd-56fe63ffafb0,0
990,32989,32989,"[79014, 67888]","[[78989 67863]
 [79039 67913]]",1,2dc544fe-7879-42d3-b28b-5670128dc2bb,0
989,32988,32988,"[62583, 67737]","[[62558 67712]
 [62608 67762]]",1,41889f92-2952-46b7-b99c-b510b1755cce,0
988,32987,32987,"[60636, 67903]","[[60611 67878]
 [60661 67928]]",1,b5115670-f0b9-4c60-bd2d-dc12e36e293e,0
987,32986,32986,"[57692, 67661]","[[57667 67636]
 [57717 67686]]",1,c811b75c-1264-48a5-9683-19cb3da2eb68,0
976,32975,32975,"[21452, 67268]","[[21427 67243]
 [21477 67293]]",1,70c41217-8d73-4a74-9fba-702a271d743b,0
986,32985,32985,"[53041, 67761]","[[53016 67736]
 [53066 67786]]",1,4e328bce-a9b6-4565-b1d8-a8ea44a2b740,0
983,32982,32982,"[12858, 67852]","[[12833 67827]
 [12883 67877]]",1,3beec930-b7ff-43de-a0e0-be0f22680a2b,0
982,32981,32981,"[87728, 67214]","[[87703 67189]
 [87753 67239]]",1,7f3f17fa-7381-485d-9590-d8a1fd4fcd95,0
981,32980,32980,"[74526, 67069]","[[74501 67044]
 [74551 67094]]",1,c043da7a-2ef0-4ad3-b47c-2a944a335ee0,0
980,32979,32979,"[71051, 67538]","[[71026 67513]
 [71076 67563]]",1,74d1fd3b-3b5a-4e69-9306-62a65670dc7e,0
979,32978,32978,"[47387, 67065]","[[47362 67040]
 [47412 67090]]",1,374a4851-4674-40fe-94a1-b7785ae2a431,0
978,32977,32977,"[41571, 67010]","[[41546 66985]
 [41596 67035]]",1,b191f02d-3f93-41ec-82d1-1cca9daa9330,0
984,32983,32983,"[17926, 68050]","[[17901 68025]
 [17951 68075]]",1,e8dfc379-c6e5-4fe3-a03f-1df6307367b6,0
575,32564,32564,"[37989, 25260]","[[37964 25235]
 [38014 25285]]",1,eff18696-27c5-42c5-8033-51dca8aad893,0
588,32577,32577,"[23458, 26221]","[[23433 26196]
 [23483 26246]]",1,a75e8c34-2312-49e9-a6c3-0e51f452962b,0
573,32562,32562,"[24929, 25027]","[[24904 25002]
 [24954 25052]]",1,8a26dfc6-76a5-4145-beea-b9948a392861,0
196,5249,5249,"[27303, 32537]","[[27278 32512]
 [27328 32562]]",1,08213237-988f-43e7-bdf4-996da7da7043,0
197,5250,5250,"[27569, 32551]","[[27544 32526]
 [27594 32576]]",1,db32279c-209f-4508-bb79-6183543c3c5b,0
200,5253,5253,"[4138, 33674]","[[ 4113 33649]
 [ 4163 33699]]",1,0284f3a8-16e3-4361-8722-1319e307d28a,0
201,5254,5254,"[30224, 33063]","[[30199 33038]
 [30249 33088]]",1,49e8ba4c-c798-4fd8-90d1-57f17f3cce74,0
203,5256,5256,"[70071, 33338]","[[70046 33313]
 [70096 33363]]",1,0b68d617-1e78-4154-9942-7ba7633b0093,0
205,5258,5258,"[7936, 34251]","[[ 7911 34226]
 [ 7961 34276]]",1,48952a55-118e-48d8-a852-6e84133fc025,0
206,5259,5259,"[19822, 34322]","[[19797 34297]
 [19847 34347]]",1,7391545f-8431-4eb8-aca6-dde36b9c7a28,0
209,5262,5262,"[7598, 35076]","[[ 7573 35051]
 [ 7623 35101]]",1,72619417-e43a-43df-abc3-28c628535f2c,0
210,5263,5263,"[17139, 35125]","[[17114 35100]
 [17164 35150]]",1,7008c5e1-9ec6-4114-839a-e679b77b1f4c,0
212,5265,5265,"[28822, 35293]","[[28797 35268]
 [28847 35318]]",1,23075c2c-53f0-4fcc-9286-23ed4687b999,0
214,5267,5267,"[4824, 35395]","[[ 4799 35370]
 [ 4849 35420]]",1,5909198b-9fce-4b1c-ac39-41237b9ac854,0
215,5270,5270,"[11097, 35399]","[[11072 35374]
 [11122 35424]]",1,2e9ac079-ced8-4c18-a557-8a0ee9234778,0
195,5248,5248,"[28474, 32297]","[[28449 32272]
 [28499 32322]]",1,30421e84-56ba-4c16-bf5f-9730a061274a,0
216,5271,5271,"[23210, 35855]","[[23185 35830]
 [23235 35880]]",1,50b2fab6-138d-4ef0-a52a-3f6abd560bb7,0
219,5274,5274,"[44786, 36659]","[[44761 36634]
 [44811 36684]]",1,b35e6d41-c8f7-4ed3-8721-c4d668d58f72,0
226,5281,5281,"[7077, 37720]","[[ 7052 37695]
 [ 7102 37745]]",1,ee7b8137-1c6d-410e-aea5-e7b2e1039dc0,0
230,5285,5285,"[67027, 38011]","[[67002 37986]
 [67052 38036]]",1,9728ecce-6b05-4e93-b641-d061cb373b1a,0
232,5287,5287,"[14096, 38423]","[[14071 38398]
 [14121 38448]]",1,492cc99a-6152-446f-916a-67d651d2843a,0
233,5288,5288,"[22706, 38932]","[[22681 38907]
 [22731 38957]]",1,5b58b67a-e080-46b6-b797-a7515386cf51,0
234,5289,5289,"[32306, 38937]","[[32281 38912]
 [32331 38962]]",1,241a2078-6da5-490e-a79a-8e6fc948717d,0
235,5290,5290,"[32564, 38971]","[[32539 38946]
 [32589 38996]]",1,fb39c59a-b8fa-4c28-897c-9199ebd0d5aa,0
238,5293,5293,"[22485, 39603]","[[22460 39578]
 [22510 39628]]",1,871c3835-05f0-450e-b765-c4a0affcb538,0
239,5294,5294,"[26042, 39238]","[[26017 39213]
 [26067 39263]]",1,52354d28-03f5-4da5-91ae-a96185a8c78a,0
240,5295,5295,"[29153, 39552]","[[29128 39527]
 [29178 39577]]",1,bbb17e97-4d8b-46c2-bf81-ec451d068e1e,0
243,5299,5299,"[6722, 40231]","[[ 6697 40206]
 [ 6747 40256]]",1,7c689c6e-ca4e-400a-b328-34ae796961eb,0
245,5301,5301,"[7886, 40546]","[[ 7861 40521]
 [ 7911 40571]]",1,5ab7caf7-7e0a-4160-bedb-0ffa3d1e57b4,0
217,5272,5272,"[13048, 36844]","[[13023 36819]
 [13073 36869]]",1,5e11777e-4635-45c0-a65c-b7da3fa5a02b,0
192,5245,5245,"[17289, 32605]","[[17264 32580]
 [17314 32630]]",1,29770497-74c0-4c86-a8ea-ad2637e98b38,0
191,5244,5244,"[9530, 32580]","[[ 9505 32555]
 [ 9555 32605]]",1,f894f7d3-7bd7-49de-8c55-2905d33d6a1c,0
188,5241,5241,"[26198, 32080]","[[26173 32055]
 [26223 32105]]",1,48319099-7782-4d4f-a5a3-3af3f5b3bceb,0
156,5209,5209,"[11196, 29098]","[[11171 29073]
 [11221 29123]]",1,8f79d3df-e2e9-406f-bdaf-4c2c83747c3f,0
