,key,uid,ctr,coord,lbl,guid,subcl
203,18100,18100,"[91396, 34876]","[[91371 34851]
 [91421 34901]]",2,e29c9bfe-b124-4fac-ab9b-9e9c8198ac96,0
208,18105,18105,"[112696, 34799]","[[112671  34774]
 [112721  34824]]",2,0906caca-649d-4002-ab60-9ca46a26894b,0
211,18110,18110,"[86480, 36434]","[[86455 36409]
 [86505 36459]]",2,9279b73b-9737-47aa-b559-1b303499d7c8,0
215,18114,18114,"[108612, 36671]","[[108587  36646]
 [108637  36696]]",2,d9bdcbe6-b349-491a-82ae-39289bf22181,0
230,18129,18129,"[102103, 38357]","[[102078  38332]
 [102128  38382]]",2,c5010762-a00f-4974-84b6-b712d3f22cf8,0
232,18131,18131,"[74744, 39133]","[[74719 39108]
 [74769 39158]]",2,f145985c-5d6b-438d-9706-404994bba335,0
234,18133,18133,"[93608, 38884]","[[93583 38859]
 [93633 38909]]",2,4c82df23-be0b-4ff2-bba5-0badefe4ffd2,0
235,18134,18134,"[98644, 38659]","[[98619 38634]
 [98669 38684]]",2,64e189e0-82aa-42eb-9970-20ed9b010457,0
236,18135,18135,"[110461, 38735]","[[110436  38710]
 [110486  38760]]",2,582d4702-c88d-466b-89ff-7f0c67baaa0b,0
237,18136,18136,"[112802, 38925]","[[112777  38900]
 [112827  38950]]",2,65d41f18-2ae6-40d5-9125-5b4b6a4f9af6,0
166,18062,18062,"[61721, 30099]","[[61696 30074]
 [61746 30124]]",2,3290d1cb-879f-43a2-aa99-a4864b4da3d2,0
156,18052,18052,"[61120, 29383]","[[61095 29358]
 [61145 29408]]",2,bb6504a4-13ac-4f7b-b360-8257ca922bc6,0
155,18051,18051,"[109774, 28666]","[[109749  28641]
 [109799  28691]]",2,adc1af83-cf16-4e96-98fa-4d601656d885,0
150,18046,18046,"[92752, 28972]","[[92727 28947]
 [92777 28997]]",2,355a47e6-51e8-43c0-ba75-cfa64c35e88a,0
7,17898,17898,"[91128, 6755]","[[91103  6730]
 [91153  6780]]",2,3a169a06-21a2-417d-898f-09ec1981d166,0
22,17913,17913,"[85867, 8466]","[[85842  8441]
 [85892  8491]]",2,9e9aacf0-4706-4ccf-a141-2414e097d614,0
24,17915,17915,"[88666, 8272]","[[88641  8247]
 [88691  8297]]",2,ea312a01-9828-490f-998d-2845f846c1d3,0
30,17921,17921,"[87171, 9225]","[[87146  9200]
 [87196  9250]]",2,07b6c858-4931-4a28-9136-75cd87d6bc0b,0
51,17942,17942,"[92724, 10061]","[[92699 10036]
 [92749 10086]]",2,c2aeb890-1c0c-4c29-a4dd-8f9308201ac0,0
55,17946,17946,"[76800, 10979]","[[76775 10954]
 [76825 11004]]",2,076d6936-964d-42e0-ab83-5dd89e0a9771,0
63,17954,17954,"[102240, 10999]","[[102215  10974]
 [102265  11024]]",2,46fdc636-e328-4e39-be1d-6929be7ee454,0
69,17960,17960,"[84648, 12154]","[[84623 12129]
 [84673 12179]]",2,fffb59fd-596c-400b-8a98-8445ab37adae,0
76,17967,17967,"[84097, 13027]","[[84072 13002]
 [84122 13052]]",2,b2b35e86-9ade-4f98-ae98-dd7180db3fa3,0
80,17971,17971,"[108338, 12304]","[[108313  12279]
 [108363  12329]]",2,3c7b772c-6625-4a21-9567-0ef0b9398763,0
91,17983,17983,"[97959, 16660]","[[97934 16635]
 [97984 16685]]",2,592323d0-64db-4af8-add4-3de48b3ffe49,0
239,18138,18138,"[77500, 39576]","[[77475 39551]
 [77525 39601]]",2,c220ebf8-466e-4991-922d-ee051c647127,0
94,17986,17986,"[11847, 17914]","[[11822 17889]
 [11872 17939]]",2,afa01854-332d-494b-9e6e-e064be4a83b4,0
110,18005,18005,"[97145, 21745]","[[97120 21720]
 [97170 21770]]",2,47d773b3-0f05-4d16-a1ef-f12713aded32,0
118,18013,18013,"[99606, 22524]","[[99581 22499]
 [99631 22549]]",2,7dd780bf-0be0-4449-9e66-3e5c51121922,0
131,18027,18027,"[62788, 26124]","[[62763 26099]
 [62813 26149]]",2,fb16281f-c5c7-4f76-995c-9f60eaf4d562,0
136,18032,18032,"[61412, 26128]","[[61387 26103]
 [61437 26153]]",2,fb958731-8381-49bd-b188-541582eb673f,0
137,18033,18033,"[64157, 26240]","[[64132 26215]
 [64182 26265]]",2,d0aa5686-6da3-44e4-b894-d20f31651395,0
138,18034,18034,"[65651, 26253]","[[65626 26228]
 [65676 26278]]",2,4942c3f4-5d18-4b28-b406-67413395cce4,0
142,18038,18038,"[91919, 27104]","[[91894 27079]
 [91944 27129]]",2,5c4ac356-1440-4264-9d15-7872757cca29,0
143,18039,18039,"[107998, 27263]","[[107973  27238]
 [108023  27288]]",2,32982d75-0822-4e99-980d-12cc7bc9282d,0
146,18042,18042,"[61175, 28631]","[[61150 28606]
 [61200 28656]]",2,cf8e21c1-33ac-4e28-94da-c09cbe73d85e,0
147,18043,18043,"[64799, 28903]","[[64774 28878]
 [64824 28928]]",2,8ce14c6c-d9f2-4dd9-97f0-16867966d552,0
148,18044,18044,"[91600, 29194]","[[91575 29169]
 [91625 29219]]",2,daa16040-ee52-4de7-846e-318e60dc71aa,0
106,18001,18001,"[110845, 18536]","[[110820  18511]
 [110870  18561]]",2,cfafa4a2-cfa3-44bb-a845-9de31752676b,0
247,18146,18146,"[110334, 39869]","[[110309  39844]
 [110359  39894]]",2,dda52593-c187-4d63-b7a7-c3cdf24dcfca,0
250,18149,18149,"[67094, 40983]","[[67069 40958]
 [67119 41008]]",2,82c642d4-2cd8-4842-aefa-c9e9cd935c8a,0
255,18154,18154,"[112391, 40928]","[[112366  40903]
 [112416  40953]]",2,71055fa0-b1fd-4b39-91dd-c2a875c00bee,0
325,18224,18224,"[99560, 50407]","[[99535 50382]
 [99585 50432]]",2,23b2e84a-c5d8-4827-872a-8376fc843cef,0
326,18225,18225,"[30803, 50846]","[[30778 50821]
 [30828 50871]]",2,2ad05e0b-9e80-445b-be25-87c3151de079,0
329,18228,18228,"[31900, 51298]","[[31875 51273]
 [31925 51323]]",2,a13018e6-dadb-443c-8aa0-4f3a54195649,0
335,18234,18234,"[34249, 50774]","[[34224 50749]
 [34274 50799]]",2,79b1f7cd-1220-4b0e-81fd-00b69a2cdc1d,0
338,18237,18237,"[84007, 51163]","[[83982 51138]
 [84032 51188]]",2,e3b09d40-3dd9-4cb5-be61-8138461d803c,0
342,18241,18241,"[100644, 50811]","[[100619  50786]
 [100669  50836]]",2,895ba988-5099-4584-a1bd-87788e5501f5,0
343,18242,18242,"[35021, 51901]","[[34996 51876]
 [35046 51926]]",2,0bf71d37-b770-41ad-a860-88ecb9ac682b,0
345,18244,18244,"[28273, 52256]","[[28248 52231]
 [28298 52281]]",2,20329694-3c00-42c6-8fc8-41f6a89a269f,0
347,18246,18246,"[38746, 52470]","[[38721 52445]
 [38771 52495]]",2,d13343e1-625c-4c29-bfd5-184cfd8598ae,0
348,18247,18247,"[85846, 52555]","[[85821 52530]
 [85871 52580]]",2,9ead825f-303e-4261-98e2-02975083a23c,0
350,18249,18249,"[26213, 53488]","[[26188 53463]
 [26238 53513]]",2,93f45ccb-de41-4eeb-9262-db164c5228fd,0
320,18219,18219,"[78598, 50160]","[[78573 50135]
 [78623 50185]]",2,53d56707-3fe2-41ab-b2fc-7a0dd48be12c,0
353,18252,18252,"[84580, 53161]","[[84555 53136]
 [84605 53186]]",2,d3018276-b69f-4268-b85b-2f4341eb90a3,0
356,18255,18255,"[34038, 56272]","[[34013 56247]
 [34063 56297]]",2,a6910c3c-daf5-42c7-b92e-238aee9154f3,0
357,18256,18256,"[34283, 56015]","[[34258 55990]
 [34308 56040]]",2,a4833d93-6913-4710-ac95-5cb6e47a5756,0
359,18258,18258,"[40281, 55862]","[[40256 55837]
 [40306 55887]]",2,22efa755-762d-4036-a225-67d1911621a2,0
360,18259,18259,"[40793, 55621]","[[40768 55596]
 [40818 55646]]",2,7981155e-a82b-4f3c-b738-c6a8dabcac0a,0
361,18260,18260,"[40571, 55449]","[[40546 55424]
 [40596 55474]]",2,a606cf0e-da6d-4d86-ac00-d536b31b955b,0
362,18261,18261,"[48291, 55601]","[[48266 55576]
 [48316 55626]]",2,f0c2249a-3dee-4fc4-86d0-2e7c45244843,0
367,18266,18266,"[40444, 58254]","[[40419 58229]
 [40469 58279]]",2,7a334c5d-a6c4-4c7a-a789-a2f3d257656f,0
370,18269,18269,"[29587, 58430]","[[29562 58405]
 [29612 58455]]",2,fbf9ae67-e8a9-41b8-afc0-2defe188963a,0
372,18271,18271,"[44798, 58736]","[[44773 58711]
 [44823 58761]]",2,2175235f-8fb6-4e4b-9c31-a9b8eb346995,0
373,18272,18272,"[39868, 59404]","[[39843 59379]
 [39893 59429]]",2,a95edf2b-49ca-49ad-b51f-8820477157e2,0
374,18273,18273,"[40973, 59484]","[[40948 59459]
 [40998 59509]]",2,e8600272-d961-4da1-b188-c06f2f864946,0
354,18253,18253,"[18452, 54550]","[[18427 54525]
 [18477 54575]]",2,1a4b4fe6-7c77-4901-96db-7309958a2045,0
378,18277,18277,"[26556, 67902]","[[26531 67877]
 [26581 67927]]",2,8bc3aad1-1911-4b05-92a6-521785737335,0
318,18217,18217,"[45494, 50321]","[[45469 50296]
 [45519 50346]]",2,4a30d1f7-f7a7-4855-865f-df48f707300d,0
316,18215,18215,"[30294, 50285]","[[30269 50260]
 [30319 50310]]",2,a7937344-49a4-4c4c-b972-4f35a999f276,0
256,18155,18155,"[112751, 41064]","[[112726  41039]
 [112776  41089]]",2,2912b3d9-6a53-4dff-b95d-2f19bcb5448d,0
257,18156,18156,"[80043, 42119]","[[80018 42094]
 [80068 42144]]",2,41ecef61-488d-484b-a7ac-454fc5f7c1b3,0
258,18157,18157,"[84496, 42507]","[[84471 42482]
 [84521 42532]]",2,4ff60f64-fd14-4074-b4bf-b4e8d6ec33a6,0
259,18158,18158,"[99384, 42995]","[[99359 42970]
 [99409 43020]]",2,3fdd19c7-f35c-42c4-9385-0069bd6ca02d,0
260,18159,18159,"[111007, 42601]","[[110982  42576]
 [111032  42626]]",2,556e0af1-3df6-4a10-bb68-70c8ca7b2921,0
264,18163,18163,"[73829, 44318]","[[73804 44293]
 [73854 44343]]",2,5d49f8f7-9662-4f65-9b4b-a18f70c64e26,0
272,18171,18171,"[30985, 44755]","[[30960 44730]
 [31010 44780]]",2,2272e22e-bdd4-4f46-af6e-b8a6a34ed9db,0
275,18174,18174,"[37318, 45225]","[[37293 45200]
 [37343 45250]]",2,29be9011-87c7-4912-8a00-d644f572b6ed,0
276,18175,18175,"[36970, 45206]","[[36945 45181]
 [36995 45231]]",2,98f275e1-8191-4f41-b642-e2fe00e319f0,0
277,18176,18176,"[36941, 45233]","[[36916 45208]
 [36966 45258]]",2,68b2ca68-d455-46ef-b2a1-4562249cf269,0
283,18182,18182,"[107285, 45047]","[[107260  45022]
 [107310  45072]]",2,0e5b6fd3-d495-4639-a7d7-c5c04e600ca7,0
317,18216,18216,"[39265, 50147]","[[39240 50122]
 [39290 50172]]",2,33c33d17-e1fb-4408-9521-9e1dd6390f94,0
284,18183,18183,"[71888, 45924]","[[71863 45899]
 [71913 45949]]",2,b2ef380f-e03b-4988-bbd3-11af82734688,0
288,18187,18187,"[29983, 47057]","[[29958 47032]
 [30008 47082]]",2,ec20df01-5239-493c-9932-a3ce9f6f4dcc,0
291,18190,18190,"[35822, 47610]","[[35797 47585]
 [35847 47635]]",2,9a059923-0cb4-446b-9539-e30d2e345032,0
293,18192,18192,"[36150, 47725]","[[36125 47700]
 [36175 47750]]",2,39e15493-2d1a-43a1-80ce-c46f4389f83f,0
302,18201,18201,"[79127, 48393]","[[79102 48368]
 [79152 48418]]",2,907fd164-93f8-4c8f-a024-ab67dcb36bcb,0
306,18205,18205,"[28103, 49713]","[[28078 49688]
 [28128 49738]]",2,60bbbd43-b120-411e-bb97-4f89738e879a,0
307,18206,18206,"[27220, 49317]","[[27195 49292]
 [27245 49342]]",2,6ee2fdff-b711-4f48-9173-aa9e24c81428,0
308,18207,18207,"[27108, 49349]","[[27083 49324]
 [27133 49374]]",2,6d4f1e29-6982-440f-9099-c70f133e755d,0
309,18208,18208,"[32444, 49394]","[[32419 49369]
 [32469 49419]]",2,043b5735-54f5-43a7-9728-6dbdba29290e,0
310,18209,18209,"[33199, 49516]","[[33174 49491]
 [33224 49541]]",2,f7540f5d-75a1-446c-a1ac-0c3c29df7cbe,0
311,18210,18210,"[76256, 49307]","[[76231 49282]
 [76281 49332]]",2,e2589438-5e40-4e34-9c76-f3b277e1df25,0
314,18213,18213,"[100281, 49437]","[[100256  49412]
 [100306  49462]]",2,7d6b1bfa-5b5f-4a95-ad8c-59388e79940a,0
285,18184,18184,"[73471, 45350]","[[73446 45325]
 [73496 45375]]",2,dfb98e9e-dc65-44a3-96fd-620e6d8cfb73,0
504,31181,31181,"[46159, 64434]","[[46134 64409]
 [46184 64459]]",2,5988394a-d67f-42f7-81f2-28a4b25902d7,0
