,key,uid,ctr,coord,lbl,guid,subcl
448,22997,22997,"[30092, 74380]","[[30067 74355]
 [30117 74405]]",2,64e864bf-9a6a-49c0-b246-55bd682d6dac,0
507,31016,31016,"[31981, 35236]","[[31956 35211]
 [32006 35261]]",2,9275f28a-b894-4826-b375-c1ff767b4127,0
452,23001,23001,"[28739, 75331]","[[28714 75306]
 [28764 75356]]",2,ffa9fe1d-3445-4a03-b4c5-8021f2be9787,0
523,31033,31033,"[38969, 39739]","[[38944 39714]
 [38994 39764]]",2,0b6f1232-5fc4-4bfd-9902-72051440f824,0
4,22548,22548,"[29833, 17495]","[[29808 17470]
 [29858 17520]]",2,c94563f2-e2d4-459f-9967-3c7b6e6e6dc2,0
37,22581,22581,"[33992, 25144]","[[33967 25119]
 [34017 25169]]",2,0fc10092-f612-4076-9fc1-a867b75d5155,0
511,31020,31020,"[40762, 35742]","[[40737 35717]
 [40787 35767]]",2,c721e2fc-fae9-4736-9af9-2de150027314,0
31,22575,22575,"[31780, 23967]","[[31755 23942]
 [31805 23992]]",2,f50f1a4e-ae36-4bb2-938b-e2ac5edbbbbe,0
1,22545,22545,"[30797, 16306]","[[30772 16281]
 [30822 16331]]",2,21e27014-0121-4301-a06a-31ec841e8c03,0
449,22998,22998,"[29651, 74308]","[[29626 74283]
 [29676 74333]]",2,4f800483-ab63-4927-83f5-6634bc41b4e2,0
80,22625,22625,"[46080, 28252]","[[46055 28227]
 [46105 28277]]",2,a11e0299-2a3d-4cce-ad75-195c26138d9b,0
43,22587,22587,"[24983, 26134]","[[24958 26109]
 [25008 26159]]",2,4b83c18e-4f3d-4878-9153-01cb4076acbc,0
76,22621,22621,"[40382, 27954]","[[40357 27929]
 [40407 27979]]",2,0407d6cc-7627-48ba-abd8-d9482f81f7c8,0
500,31009,31009,"[43055, 33211]","[[43030 33186]
 [43080 33236]]",2,60ae1624-9f56-4d08-aa31-0d5d05ef8c06,0
485,30994,30994,"[48792, 30132]","[[48767 30107]
 [48817 30157]]",2,46947f05-50d4-4585-94c6-ce4efbb6cd8c,0
482,30991,30991,"[40252, 29151]","[[40227 29126]
 [40277 29176]]",2,3b79a8b4-8598-49cf-9f5c-2add8be08af1,0
481,30990,30990,"[39991, 28406]","[[39966 28381]
 [40016 28431]]",2,d7ed2be3-addf-4894-88b2-378139a8c914,0
22,22566,22566,"[27814, 20975]","[[27789 20950]
 [27839 21000]]",2,9d921d84-0225-4a7a-8f16-7403eaaaf0c0,0
58,22602,22602,"[31997, 26261]","[[31972 26236]
 [32022 26286]]",2,2a25307e-ddcb-433d-8669-5ca85ed29d17,0
534,31044,31044,"[43038, 43283]","[[43013 43258]
 [43063 43308]]",2,a3ecf349-308d-4356-8ba8-79aff4404be9,0
536,31046,31046,"[43444, 44251]","[[43419 44226]
 [43469 44276]]",2,f005be80-235f-43e2-b449-9a301513a76d,0
488,30997,30997,"[39997, 31410]","[[39972 31385]
 [40022 31435]]",2,7eb08e0c-1d40-4155-9e92-036ea24e4bb6,0
63,22607,22607,"[24804, 27182]","[[24779 27157]
 [24829 27207]]",2,2bb8ef33-5d37-42b7-9283-d381724a31ad,0
471,30980,30980,"[40790, 26645]","[[40765 26620]
 [40815 26670]]",2,02e087b4-d073-4b5e-ae8f-62e4bc88bb8e,0
490,30999,30999,"[44456, 31077]","[[44431 31052]
 [44481 31102]]",2,08b42f03-0038-4c67-b8ce-ab872c01fed1,0
469,30978,30978,"[27026, 26789]","[[27001 26764]
 [27051 26814]]",2,ad21005e-8a4c-4e8c-a3e0-dd93380cd3b7,0
539,31049,31049,"[48789, 45166]","[[48764 45141]
 [48814 45191]]",2,a35f934f-4ba1-4fc7-82c1-379a60b0c659,0
528,31038,31038,"[44562, 42696]","[[44537 42671]
 [44587 42721]]",2,b849894a-7bf2-45da-a7d6-bf6084ac43a9,0
540,31050,31050,"[49545, 44828]","[[49520 44803]
 [49570 44853]]",2,b4533cf3-ea02-482a-a25f-e32103829708,0
69,22613,22613,"[42272, 27342]","[[42247 27317]
 [42297 27367]]",2,96c0f4f3-fb41-49f6-8781-074af43ee667,0
70,22614,22614,"[42545, 27264]","[[42520 27239]
 [42570 27289]]",2,e3cd0f14-0746-4a2c-ba9b-89a4e6c26eb1,0
17,22561,22561,"[40318, 19337]","[[40293 19312]
 [40343 19362]]",2,dd45a306-72d7-4b21-b52b-ef149a6ec267,0
494,31003,31003,"[40332, 31514]","[[40307 31489]
 [40357 31539]]",2,40433c83-9271-4de6-8c30-9f93841dd8d8,0
525,31035,31035,"[41433, 41319]","[[41408 41294]
 [41458 41344]]",2,908d327a-863b-4d2e-8110-ac7342d9b87a,0
545,31055,31055,"[49210, 48356]","[[49185 48331]
 [49235 48381]]",2,eac30c49-a679-4b8c-b5ce-f7852346b0ac,0
77,22622,22622,"[40624, 27710]","[[40599 27685]
 [40649 27735]]",2,ec2a2653-bc22-4d7f-9481-08b86ae25f73,0
499,31008,31008,"[39743, 33173]","[[39718 33148]
 [39768 33198]]",2,7eeabd35-00e3-4c34-943d-5ce772207a7a,0
44,22588,22588,"[25333, 25859]","[[25308 25834]
 [25358 25884]]",2,7debfb89-fae0-400b-a486-3ce59cfa3400,0
20,22564,22564,"[41070, 20435]","[[41045 20410]
 [41095 20460]]",2,ed70cfd3-8615-46d8-9888-7f420cdcc640,0
238,22784,22784,"[41108, 40399]","[[41083 40374]
 [41133 40424]]",2,1ccbd9b7-40d8-4602-94be-0c8683a82650,0
445,22994,22994,"[38184, 74032]","[[38159 74007]
 [38209 74057]]",2,f37fcdcc-0d57-4efb-9b03-0455f62158db,0
190,22735,22735,"[43056, 33870]","[[43031 33845]
 [43081 33895]]",2,97fef688-6143-42c0-867b-e6bd163c3ec7,0
189,22734,22734,"[41320, 34636]","[[41295 34611]
 [41345 34661]]",2,afce0a08-8b1c-4941-a935-9412f4e3cced,0
188,22733,22733,"[41714, 34622]","[[41689 34597]
 [41739 34647]]",2,6392e8fc-997e-46ff-a481-03a8fa5b7bd3,0
187,22732,22732,"[41639, 34576]","[[41614 34551]
 [41664 34601]]",2,8688ba6a-f266-4fa4-884a-79b6d9402688,0
185,22730,22730,"[32201, 34245]","[[32176 34220]
 [32226 34270]]",2,5b530adc-4210-40b0-915c-736787769f17,0
312,22861,22861,"[50417, 50063]","[[50392 50038]
 [50442 50088]]",2,9cd59fde-19bd-4c35-8d8c-7b6cfe0a6e30,0
313,22862,22862,"[39422, 50593]","[[39397 50568]
 [39447 50618]]",2,c2d1e0ee-e3bc-4520-99c6-1d34deaafbbb,0
179,22724,22724,"[45903, 33620]","[[45878 33595]
 [45928 33645]]",2,a8d9ec3d-d6fa-498e-bdef-682e1c67e7ea,0
316,22865,22865,"[49297, 50662]","[[49272 50637]
 [49322 50687]]",2,5d948fed-45fa-4123-a36e-47aa5c583184,0
317,22866,22866,"[48666, 51245]","[[48641 51220]
 [48691 51270]]",2,01d90c6c-d2b6-4362-aa8f-eae20d1af122,0
178,22723,22723,"[45678, 33343]","[[45653 33318]
 [45703 33368]]",2,0432f8e9-c618-4d78-8260-fbe3a89ca428,0
293,22842,22842,"[44989, 48481]","[[44964 48456]
 [45014 48506]]",2,5127e7ba-71bb-4de6-a27d-f73e56fd7146,0
319,22868,22868,"[50255, 50658]","[[50230 50633]
 [50280 50683]]",2,6b3862b2-ab99-4a93-85fa-b3757efd4438,0
324,22873,22873,"[40980, 51590]","[[40955 51565]
 [41005 51615]]",2,c9ca53eb-3f4a-4961-8d0c-5705f1ca7e66,0
325,22874,22874,"[41283, 51384]","[[41258 51359]
 [41308 51409]]",2,f783a50e-7c23-49d7-9b08-cfa21218bdd7,0
328,22877,22877,"[48605, 52471]","[[48580 52446]
 [48630 52496]]",2,ef5efba9-6ee2-4c38-b472-4ff487056ef0,0
330,22879,22879,"[43491, 53026]","[[43466 53001]
 [43516 53051]]",2,1ea92275-2a72-4fba-b641-d60e1ae51084,0
166,22711,22711,"[44411, 32642]","[[44386 32617]
 [44436 32667]]",2,9e23dd42-c695-46a4-a37f-a0bc7c7fa04f,0
165,22710,22710,"[44166, 32417]","[[44141 32392]
 [44191 32442]]",2,e5a4103c-5664-42f5-a184-b421aaf17f61,0
338,22887,22887,"[51534, 55353]","[[51509 55328]
 [51559 55378]]",2,70e0d370-4e75-41ec-9004-110e049471ad,0
164,22709,22709,"[44062, 32839]","[[44037 32814]
 [44087 32864]]",2,a58b91d3-a19c-431e-a90a-0070ac2fa665,0
163,22708,22708,"[43052, 32748]","[[43027 32723]
 [43077 32773]]",2,6126c2cf-86d0-486d-9b58-57ed836a1b96,0
341,22890,22890,"[51812, 55886]","[[51787 55861]
 [51837 55911]]",2,9b111d45-791f-45a3-8e3e-334e5c815c93,0
161,22706,22706,"[41053, 32348]","[[41028 32323]
 [41078 32373]]",2,84def314-c02a-4d85-8c13-073148670a6f,0
321,22870,22870,"[50931, 51428]","[[50906 51403]
 [50956 51453]]",2,7fa8a730-46e9-4346-b75c-541b2d8b9d3f,0
292,22841,22841,"[42207, 49026]","[[42182 49001]
 [42232 49051]]",2,440c87d1-b3aa-493b-9bf8-9477fccd99b5,0
290,22839,22839,"[49756, 48760]","[[49731 48735]
 [49781 48785]]",2,22d723b9-2d24-40a1-817e-4edda63a32e0,0
289,22838,22838,"[49633, 48404]","[[49608 48379]
 [49658 48429]]",2,9501ac90-34aa-4cae-883d-ce96dc24ac19,0
235,22781,22781,"[40985, 39716]","[[40960 39691]
 [41010 39741]]",2,1619d242-288a-4a97-8d33-ed26456ba1d9,0
231,22777,22777,"[13310, 39802]","[[13285 39777]
 [13335 39827]]",2,ece4d0e9-a6cb-4c4d-a2b9-29d33323298a,0
246,22792,22792,"[46462, 42230]","[[46437 42205]
 [46487 42255]]",2,7eb4e536-9032-4ef8-8881-20f71b3fe0f1,0
249,22795,22795,"[12246, 43219]","[[12221 43194]
 [12271 43244]]",2,8002144f-96c0-482f-8abc-5a72e94af2af,0
250,22796,22796,"[43596, 43617]","[[43571 43592]
 [43621 43642]]",2,6b82614d-1c56-44e3-beb2-341c4fa0d7f7,0
253,22799,22799,"[42945, 43532]","[[42920 43507]
 [42970 43557]]",2,f02b8503-c226-4032-9b80-a64dee75eb8a,0
254,22800,22800,"[46966, 43331]","[[46941 43306]
 [46991 43356]]",2,06844eff-64d1-4c10-9766-f0517f8a6648,0
224,22770,22770,"[40922, 37746]","[[40897 37721]
 [40947 37771]]",2,14c18aa4-e148-4d41-b38a-4443be477328,0
221,22767,22767,"[41848, 38411]","[[41823 38386]
 [41873 38436]]",2,70f31b4e-2e08-4990-9ec8-32885d26bc5a,0
260,22808,22808,"[39055, 45351]","[[39030 45326]
 [39080 45376]]",2,691c599b-ed31-4260-a9f9-a6892914584e,0
261,22809,22809,"[42122, 45780]","[[42097 45755]
 [42147 45805]]",2,e1c4db82-dbe0-46b7-8448-9c62e46e6322,0
216,22762,22762,"[41874, 37485]","[[41849 37460]
 [41899 37510]]",2,71a1cb3f-5876-448b-9241-034f9a4622bc,0
266,22815,22815,"[41981, 46497]","[[41956 46472]
 [42006 46522]]",2,9ea0f150-de01-4188-8cc1-5ad9626d20b5,0
267,22816,22816,"[43925, 46247]","[[43900 46222]
 [43950 46272]]",2,8edecac9-3406-4e12-bf87-2ffe6c426f18,0
270,22819,22819,"[44981, 46110]","[[44956 46085]
 [45006 46135]]",2,716c1e95-5da0-4eef-938e-6e68d862bc6d,0
271,22820,22820,"[46560, 46492]","[[46535 46467]
 [46585 46517]]",2,35d18560-55ea-46c0-8155-0496667059da,0
213,22759,22759,"[15920, 37146]","[[15895 37121]
 [15945 37171]]",2,83a057a8-c7ff-45e2-aa9b-7f90862d9da3,0
211,22757,22757,"[14637, 37201]","[[14612 37176]
 [14662 37226]]",2,7fbe2a6c-e23d-4dbb-bc2f-b14971c157b1,0
209,22755,22755,"[35844, 36827]","[[35819 36802]
 [35869 36852]]",2,2f6b8925-1122-46f9-9916-01dbad655355,0
279,22828,22828,"[44214, 47581]","[[44189 47556]
 [44239 47606]]",2,1fdf6e83-8dfb-4347-b9d0-0a2c038c9386,0
206,22752,22752,"[37479, 35814]","[[37454 35789]
 [37504 35839]]",2,d3403c2a-513d-44c3-9f4f-e9a7470829e8,0
205,22751,22751,"[32690, 35624]","[[32665 35599]
 [32715 35649]]",2,aba61426-d786-4cac-888f-a58f7cbed79c,0
284,22833,22833,"[47195, 47133]","[[47170 47108]
 [47220 47158]]",2,91d39ab2-68b0-409a-bf42-8944a934441b,0
202,22748,22748,"[31267, 35724]","[[31242 35699]
 [31292 35749]]",2,3c6a6769-7eda-4d46-b393-d43b0bef1810,0
288,22837,22837,"[44378, 48258]","[[44353 48233]
 [44403 48283]]",2,73a26769-4d22-4bf9-b3e9-d32d2ab4c6a3,0
160,22705,22705,"[41548, 32548]","[[41523 32523]
 [41573 32573]]",2,7f359ac7-0722-4b6c-ad62-d07448abdf3c,0
446,22995,22995,"[38450, 73490]","[[38425 73465]
 [38475 73515]]",2,77c2416b-a0ba-42bf-be17-c9e8bbe45c0a,0
346,22895,22895,"[51290, 57149]","[[51265 57124]
 [51315 57174]]",2,639dbfe9-f108-434f-806a-b2162c714e10,0
156,22701,22701,"[18828, 32603]","[[18803 32578]
 [18853 32628]]",2,9ac98b1f-21f5-4182-ade6-11a0107fb625,0
123,22668,22668,"[46490, 31784]","[[46465 31759]
 [46515 31809]]",2,afb55d8a-89c1-4465-be71-d2184ec5372e,0
122,22667,22667,"[46501, 31476]","[[46476 31451]
 [46526 31501]]",2,5821aed5-723c-41c9-8c2e-54c15a1490df,0
121,22666,22666,"[44193, 31782]","[[44168 31757]
 [44218 31807]]",2,67fc7714-dca1-4c6a-ba9d-60ebb5ceba4e,0
396,22945,22945,"[43835, 69793]","[[43810 69768]
 [43860 69818]]",2,e03ad0bd-944f-4b33-b052-d0d7525fdaa3,0
119,22664,22664,"[44657, 31858]","[[44632 31833]
 [44682 31883]]",2,811ad383-51c2-4ed8-87d8-d391cd0dbf34,0
117,22662,22662,"[44580, 31453]","[[44555 31428]
 [44605 31478]]",2,e75064a4-e51b-470a-b687-62aeafa755df,0
116,22661,22661,"[45084, 31086]","[[45059 31061]
 [45109 31111]]",2,9d97cfb6-4306-4ac2-8b00-03cb56ed0a93,0
402,22951,22951,"[40658, 71105]","[[40633 71080]
 [40683 71130]]",2,ceee0f3e-1eeb-4b66-8d82-df6297d06d3f,0
403,22952,22952,"[40723, 71098]","[[40698 71073]
 [40748 71123]]",2,54eb447b-ff20-48eb-bd2d-c7758909af6a,0
404,22953,22953,"[41002, 71666]","[[40977 71641]
 [41027 71691]]",2,c9b4eb93-e655-4a4c-8135-ead1d039665b,0
406,22955,22955,"[42677, 70858]","[[42652 70833]
 [42702 70883]]",2,a7fe0007-a905-4c60-acd0-420bf2a05d8d,0
124,22669,22669,"[46250, 31526]","[[46225 31501]
 [46275 31551]]",2,c255bdfe-27b0-4c8d-b0ac-70394e626104,0
112,22657,22657,"[40788, 30864]","[[40763 30839]
 [40813 30889]]",2,b266370c-d4ca-498c-8380-031b32da6687,0
411,22960,22960,"[27539, 72364]","[[27514 72339]
 [27564 72389]]",2,914dcee2-9a95-4b7c-856c-6f31591f04f8,0
415,22964,22964,"[32009, 72148]","[[31984 72123]
 [32034 72173]]",2,f618e70a-e66c-414e-b1c8-2afb7f3cedc5,0
106,22651,22651,"[37410, 30408]","[[37385 30383]
 [37435 30433]]",2,4386bb44-fc82-498c-abb6-cf804922f7dd,0
100,22645,22645,"[47292, 29920]","[[47267 29895]
 [47317 29945]]",2,b28b49ab-3975-48d4-b185-ae65dbf785e7,0
98,22643,22643,"[41732, 29690]","[[41707 29665]
 [41757 29715]]",2,67cea0d6-ba09-4753-848e-b09f7d368ea1,0
428,22977,22977,"[28389, 73793]","[[28364 73768]
 [28414 73818]]",2,5b663cf1-1b8d-41e1-97b3-75b21a9e2b04,0
430,22979,22979,"[30762, 73783]","[[30737 73758]
 [30787 73808]]",2,0af72fc2-291e-400a-9ad0-70e16a86e502,0
431,22980,22980,"[31878, 73506]","[[31853 73481]
 [31903 73531]]",2,0c9250cc-163b-498c-996c-b5c59550d5f6,0
434,22983,22983,"[32811, 74198]","[[32786 74173]
 [32836 74223]]",2,09accd79-38d9-4d79-8ebc-7b3b15f65aa2,0
435,22984,22984,"[33163, 73831]","[[33138 73806]
 [33188 73856]]",2,2e991682-e2a8-4bba-8bf6-08880dd176eb,0
444,22993,22993,"[38095, 74010]","[[38070 73985]
 [38120 74035]]",2,9a5abab4-cdca-4e69-93f1-8a83f433705e,0
410,22959,22959,"[23870, 72248]","[[23845 72223]
 [23895 72273]]",2,cf39f8e6-bde6-4ccb-b054-91c8756a69d7,0
391,22940,22940,"[41595, 69100]","[[41570 69075]
 [41620 69125]]",2,1f7ff020-34bc-4260-a7c4-abd94a045ec9,0
125,22670,22670,"[45623, 31807]","[[45598 31782]
 [45648 31832]]",2,672d3832-ce87-4d56-91b6-0026bf1dbdd5,0
387,22936,22936,"[45541, 68103]","[[45516 68078]
 [45566 68128]]",2,e3138b51-18d1-459d-8d53-1ae0f22e214f,0
155,22700,22700,"[52087, 31657]","[[52062 31632]
 [52112 31682]]",2,bc7f0b21-74e2-4f71-b31c-74e88f63798e,0
352,22901,22901,"[49380, 59034]","[[49355 59009]
 [49405 59059]]",2,f72f443b-b4df-4f65-bada-ce6ebd918114,0
153,22698,22698,"[46532, 32972]","[[46507 32947]
 [46557 32997]]",2,3e094f84-9d5f-43c4-bc91-7314bc499ffa,0
151,22696,22696,"[46066, 32713]","[[46041 32688]
 [46091 32738]]",2,ee2b9c65-c41f-4a96-9103-6f541c4dd08c,0
150,22695,22695,"[46926, 32230]","[[46901 32205]
 [46951 32255]]",2,10e54ff1-7a5e-4461-a956-a30198417ce6,0
148,22693,22693,"[45504, 31826]","[[45479 31801]
 [45529 31851]]",2,8da91cd2-d0ab-4bcd-88c3-027e5db52288,0
360,22909,22909,"[50745, 59727]","[[50720 59702]
 [50770 59752]]",2,e61f8a2b-a620-4573-9e21-831c72bb77c5,0
361,22910,22910,"[50165, 60458]","[[50140 60433]
 [50190 60483]]",2,587cae0c-3600-4447-bab1-ad56928d9a0e,0
362,22911,22911,"[17732, 60578]","[[17707 60553]
 [17757 60603]]",2,0ea32dc8-9fae-4834-9f7a-731a642b193d,0
147,22692,22692,"[45080, 32238]","[[45055 32213]
 [45105 32263]]",2,7787f54c-a278-49ba-a1e7-c915912ae982,0
146,22691,22691,"[43389, 32490]","[[43364 32465]
 [43414 32515]]",2,e9369e31-7999-472e-b1ef-ded7f9ea1f84,0
144,22689,22689,"[41456, 32171]","[[41431 32146]
 [41481 32196]]",2,6e09bc70-05a9-4872-8f6f-8fa3ec6b82b9,0
142,22687,22687,"[41465, 31712]","[[41440 31687]
 [41490 31737]]",2,5747ff0d-7afa-43f0-8032-33be1f6e4c00,0
369,22918,22918,"[49779, 61520]","[[49754 61495]
 [49804 61545]]",2,d065048d-f44a-45f3-b536-04fe1f5e04ff,0
141,22686,22686,"[41795, 31864]","[[41770 31839]
 [41820 31889]]",2,01fdaf04-cc5a-45db-8924-8d5dceba64f0,0
138,22683,22683,"[23827, 31880]","[[23802 31855]
 [23852 31905]]",2,fd738e42-5072-4803-ac04-fe2d23764cf5,0
136,22681,22681,"[19833, 31536]","[[19808 31511]
 [19858 31561]]",2,fe4af2c2-dadd-45b5-82e4-b54e08d1b6fb,0
134,22679,22679,"[47299, 31078]","[[47274 31053]
 [47324 31103]]",2,bac0795f-8003-4d18-85ce-ef2bc91e6a14,0
133,22678,22678,"[47209, 31113]","[[47184 31088]
 [47234 31138]]",2,c006e2ed-7cfa-47d8-b44a-c851c97e39be,0
132,22677,22677,"[47156, 31039]","[[47131 31014]
 [47181 31064]]",2,45212b93-32a1-44d7-baba-8c1166ef4eba,0
381,22930,22930,"[43268, 67095]","[[43243 67070]
 [43293 67120]]",2,089bd29e-1d64-4e1e-91f1-dcd22001f44d,0
382,22931,22931,"[42806, 67020]","[[42781 66995]
 [42831 67045]]",2,50e72212-3582-42bb-be8a-312eed51ea0d,0
129,22674,22674,"[46383, 31431]","[[46358 31406]
 [46408 31456]]",2,546d6ba0-c3e9-45a3-8004-655cef5bf74c,0
128,22673,22673,"[45626, 31400]","[[45601 31375]
 [45651 31425]]",2,63b392d2-674d-4442-8199-4996264ebebe,0
386,22935,22935,"[36246, 68299]","[[36221 68274]
 [36271 68324]]",2,0886d096-ccba-4e78-9e78-596f97a70a2d,0
347,22896,22896,"[51252, 57655]","[[51227 57630]
 [51277 57680]]",2,08184f79-e069-4d54-acc0-f62ea3dbe186,0
118,22663,22663,"[44278, 31663]","[[44253 31638]
 [44303 31688]]",2,024dce6b-a25e-4006-91a4-da3668db6287,0
